,movie_id,title,tags
2539,65086,The Woman in Black,the stori follow a young lawyer arthur kipps who is order to travel to a remot villag and sort out a recent deceas client papers as he work alon in the client isol house kipp begin to uncov tragic secrets hi uneas grow when he glimps a mysteri woman dress onli in black receiv onli silenc from the locals kipp is forc to uncov the true ident of the woman in black on hi own lead to a desper race against time when he discov her true identity london_england secret remak reveng lawyer photograph gothic_horror hammer_horror estat ghost supernatural_pow drama horror thriller daniel_radcliff ciarán_hind sidney_johnston james_watkin
2540,10053,When a Stranger Calls,far away from the site of a gruesom murder a teenag name jill johnson arriv at a luxuri home for a babysit job with the children fast asleep she settl in for what she expect to be an ordinari evening soon the ring of a phone and the frighten word of a sadist caller turn jill routin experi into a night of terror babysitt death_of_a_friend killer strange_person call horror thriller camilla_bel katie_cassidi tommy_flanagan simon_west
2541,11870,Big Fat Liar,fourteenyearold jason shepherd muniz ha a reput for stretch the truth so when bigtim hollywood produc marti wolf paul giamatti steal hi class paper and turn it into a smash movie no one believ jason latest tall tale on a crosscountri adventur to set the record straight jason and best friend kayle bynes devis a hightech plan to squeez the truth out of wolf screenplay film_produc auto right_and_justic liar essay intellectual_properti comedi famili frankie_muniz paul_giamatti amanda_byn shawn_levi
2542,11778,The Deer Hunter,a group of workingclass friend decid to enlist in the armi dure the vietnam war and find it to be hellish chao  not the nobl ventur they imagined befor they left steven marri hi pregnant girlfriend  and michael and nick were in love with the same woman but all three are differ men upon their return vietnam_veteran pennsylvania vietnam parti escap friend viet_cong pittsburgh_steel drama war robert_de_niro john_cazal john_savag michael_cimino
2543,586,Wag the Dog,dure the final week of a presidenti race the presid is accus of sexual misconduct to distract the public until the election the president advis hire a hollywood produc to help him stage a fake war washington_dc rape cia usa_presid war_veteran stage film_mak albania sex_scand senat presidential_elect gulf_war media_advis manipulation_of_the_media election_campaign govern war soldier extramarital_affair comedi drama dustin_hoffman robert_de_niro anne_hech barry_levinson
2544,18736,The Lizzie McGuire Movie,lizzi mcguir ha graduat from middl school and take a trip to rome italy famili comedi hilary_duff adam_lamberg hallie_todd jim_fal
2545,134411,Snitch,construct compani owner john matthew learn that hi estrang son jason ha been arrest for drug trafficking face an unjust prison sentenc for a first time offend courtesi of mandatori minimum sentenc laws jason ha noth to offer for lenienc in good conscience desperately john convinc the dea and the opportunist da joann keeghan to let him go undercov to help make arrest big enough to free hi son in return with the unwit help of an excon employee john enter the narcot underworld where everi move could be hi last in an oper that will demand all hi resources wit and courag to survive father_son_relationship based_on_true_stori thriller drama dwayne_johnson barry_pepp jon_bernth ric_roman_waugh
2546,287903,Krampus,a horror comedi base on the ancient legend about a pagan creatur who punish children on christmas fire winter santa_clau snow_storm christmas_tre snow fireplac power_outag destruct demon german_acc famili blizzard flashback christma bad_kid krampu horror comedi fantasi adam_scott toni_collett allison_tolman michael_dougherti
2547,9276,The Faculty,when some veri creepi thing start happen around school the kid at herrington high make a chill discoveri that confirm their worst suspicions their teacher realli are from anoth planet as mindcontrol parasit rapidli begin spread from the faculti to the students bodies it ultim up to the few who are left  an unlik collect of loners leaders nerd and jock  to save the world from alien domination american_footbal high_school alien teacher teenag drug alien_infect doppelgang anti_author mob student groupthink horror mysteri science_fict jordana_brewst elijah_wood clea_duval robert_rodriguez
2548,15765,What's Love Got to Do with It,a film about the singer tina turner and how she rose to stardom with her abus husband ike turner and how she gain the courag to break free price_of_fam tina_turn black_woman cameo_appearance_by_real_life_subject african_american_mus black_famili drama music angela_bassett laurence_fishburn vanessa_bell_calloway brian_gibson
2549,2142,Cop Land,freddi heflin is the sheriff of a place everyon call cop land  a small and seemingli peac town popul by the big citi polic offic he long admired yet someth ugli is take place behind the town peac facade and when freddi uncov a massive deadli conspiraci among these local residents he is forc to take action and make a danger choic between protect hi idol and uphold the law corrupt new_jersey handcuff fbi bridg polic burned_al murder car_crash independent_film bad_cop arson dirty_cop internal_affair car_accid new_york_c violenc nypd world_trade_cent jumping_off_a_bridg corrupt_cop action crime drama sylvester_stallon harvey_keitel ray_liotta james_mangold
2550,11397,Not Another Teen Movie,on a bet a gridiron hero at john hugh high school set out to turn a bespectacl plain jane into a beauti and popular prom queen in thi outrag sendup of the teen movi genre underdog ball kiss high_school school_parti parodi crush teenage_crush prom_queen sitting_on_a_toilet aftercreditssting duringcreditssting comedi chyler_leigh chris_evan jaime_pressli joel_gallen
2551,77016,End of Watch,two young offic are mark for death after confisc a small cach of money and firearm from the member of a notori cartel dure a routin traffic stop los_angel bullet_proof_vest us_marin medal_of_valor police_serg felon golden_gun crime drama thriller jake_gyllenha michael_peña natalie_martinez david_ay
2552,11478,The Skulls,luke exult at be select for the skull a secret societi bred within the wall of a promin ivi leagu campus is soon overshadow when he realis that all is not well in wonderland for the skull is a breed ground for the futur power and elite it not onli a far cri from hi work class background but it also hallow it own deep and dark secrets journalist secret_societi pizza wealth pay_phon rooftop attempted_suicid fratern foot_rac ivy_leagu us_sen dining_hal crime drama thriller joshua_jackson paul_walk hill_harp rob_cohen
2553,266856,The Theory of Everything,the theori of everyth is the extraordinari stori of one of the world greatest live minds the renown astrophysicist stephen hawking who fall deepli in love with fellow cambridg student jane wilde wife_husband_relationship biographi physicist based_on_memoir stephen_hawk fictionalized_biographi motor_neuron_diseas al drama romanc eddie_redmayn felicity_jon charlie_cox james_marsh
2554,13411,Malibu's Most Wanted,bill gluckman a wealthi white jewish senat is run for the offic of governor hi son brad dresses speaks and act as if he were a gangster from the inner city the campaign team member hire two actors who dont know ani more about innerc life than brad to act as gang members kidnap him and take him to south central lo angel where they hope brad will be scare white street_gang los_angel comedi crime jamie_kennedi taye_digg anthony_anderson john_whitesel
